id,user_id,time,distance,startX,startY,endX,endY,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify
1797,37,1677175443111,435.46167,493,453,925,418,200,0.15045339,0.06467626,2177.3083500000002,433.4155050295271,0.9953011594097985,-0.08101851851851852,-0.5384957993868966
1798,37,1677175443616,343.59213,926,418,1183,616,278,0.8234388,0.34152395,1235.9429136690646,324.4271875167061,0.9442218234646589,0.7704280155642024,0.9356226784118047
1800,37,1677175445648,1083.8619,1339,62,468,106,796,0.47862402,0.14987586,1361.6355527638193,872.1106581162737,0.8046326364237673,-0.0505166475315729,-0.10554557527550101
1801,37,1677175447461,413.6119,402,120,0,177,733,0.23832312,0.077083506,564.2727148703957,406.02093542082287,0.9816471320598438,-0.1417910447761194,-0.5949529562055054
1803,37,1677175477082,603.0235,921,8,1472,84,97,0.13222095,0.008839948,6216.737113402062,556.216684395569,0.9223797818751159,0.13793103448275862,1.043185928423284
1804,37,1677175478312,116.101685,1152,34,1260,50,167,0.33252624,0.43698463,695.2196706586826,109.17875251164945,0.9403718172707781,0.14814814814814814,0.4455231808116802
1806,37,1677175487776,173.14537,765,533,707,550,170,1.108191,1.9173844,1018.5021764705884,60.440052945046304,0.34907114723914534,-0.29310344827586204,-0.2644882048995724
1809,37,1677175489298,256.9391,778,637,806,737,345,2.6703703,7.1754184,744.7510144927536,103.84603988597736,0.40416596728943693,3.5714285714285716,1.3374282103978505
1810,37,1677175492697,1417.9131,1518,52,1085,3,66,0.28533083,0.07878339,21483.53181818182,435.7636974324502,0.307327506482908,0.11316397228637413,0.3966061861817531
1814,38,1677179333501,188.28253,608,10,661,189,166,3.5121694,1.0718778,1134.232108433735,186.6815470259447,0.9914969117206184,3.3773584905660377,0.9616160571770934
1816,38,1677179335407,8.828427,653,195,647,198,283,0.33333334,0.22222222,31.19585512367491,6.708203932499369,0.7598413548075291,-0.5,-1.4999999700000006
1817,38,1677179335925,7.064495,646,198,641,201,251,0.4,0.24,28.1453984063745,5.830951894845301,0.8253883532857339,-0.6,-1.4999999999999998
1818,38,1677179336493,222.3672,639,202,734,394,871,1.9816738,0.84037036,255.30103329506315,214.21717951648975,0.9633488190546526,2.0210526315789474,1.0198715003341858
1820,38,1677179343351,276.24503,621,4,619,277,234,4.5,2.25,1180.5343162393162,273.00732590903124,0.9882795933343352,-136.5,-30.333333333333332
1822,38,1677179350867,23.58371,612,453,608,475,110,4.25,5.1875,214.39736363636365,22.360679774997898,0.9481408894104404,-5.5,-1.2941176470588236
1823,38,1677179351697,10.773387,604,454,599,453,328,0.9285714,0.74489796,32.84569207317073,5.0990195135927845,0.4732977209110547,0.2,0.21538462201183453
1824,38,1677179352033,274.4915,598,449,632,241,601,3.2093985,11.722008,456.72462562396004,210.76052761368766,0.7678216907033102,-6.117647058823529,-1.9061662360792933
1825,38,1677179352938,340.82123,545,384,715,112,632,1.9258157,1.8974943,539.2740981012658,320.7553584899245,0.9411249366417829,-1.6,-0.8308167806504019
1826,38,1677179352650,85.42507,619,272,545,385,101,1.1939062,0.49329665,845.7927722772279,135.07405376311175,1.5811992166130124,-1.527027027027027,-1.2790175869989007
1828,38,1677179354072,31.801184,758,111,740,135,301,0.97619045,0.48752835,105.65177408637874,30.0,0.943361102530019,-1.3333333333333333,-1.3658536951814404
1830,38,1677179383758,4.236068,450,133,452,133,328,0.45641154,0.353826,12.914841463414634,2.0,0.47213595249179185,0.0,0.0
1832,38,1677179385214,29.015339,634,339,619,359,268,0.93333334,0.45666668,108.26619029850747,25.0,0.8616132315393592,-1.3333333333333333,-1.428571418367347
1833,38,1677179385589,8.88635,618,360,612,364,110,0.5,0.2,80.785,7.211102550927978,0.8114808161875211,-0.6666666666666666,-1.3333333333333333
1834,38,1677179386382,4.236068,606,366,602,365,135,0.16666667,0.055555556,31.378281481481487,4.123105625617661,0.9733332008876298,0.25,1.4999999700000006
1835,38,1677179386006,3.4142137,610,365,607,366,44,0.5,0.16666667,77.59576590909091,3.1622776601683795,0.9262096453330908,-0.3333333333333333,-0.6666666666666666
1836,38,1677179386534,3.0,601,365,597,365,35,0.0,0.0,85.71428571428571,4.0,1.3333333333333333,-0.0,
1837,38,1677179387182,5.236068,596,365,592,365,128,0.0,0.0,40.90678125,4.0,0.7639320192174738,-0.0,
1843,38,1677181047785,19.414213,650,91,668,91,62,0.0,0.0,313.1324677419355,18.0,0.9271557904510473,0.0,
1846,38,1677181052553,30.783577,1106,15,1083,21,43,0.2760943,0.0020632816,715.8971395348838,23.769728648009426,0.7721561613197007,-0.2608695652173913,-0.9448567580619784
1847,39,1677182171765,559.4859,1193,465,1415,45,866,2.4158335,13.099528,646.0576212471132,475.0621012036216,0.8491046891505605,-1.8918918918918919,-0.7831218053280128
1848,39,1677182172749,25.18851,1416,45,1413,48,268,0.2,0.08,93.9869776119403,4.242640687119285,0.16843555601817195,-1.0,-5.0
1849,39,1677182173035,389.9427,1397,57,1003,136,382,0.19063662,0.02794699,1020.7924083769633,401.84200875468457,1.0305155315247203,-0.20050761421319796,-1.0517791084063384
1850,39,1677182173634,239.1785,1002,136,760,142,200,0.01847516,0.0008105157,1195.8925,242.0743687382041,1.0121075629214336,-0.024793388429752067,-1.341985045312304
1852,39,1677182180272,132.40569,193,140,391,130,150,0.07705104,0.023246206,882.7045999999999,198.25236442474022,1.4973100055197042,-0.050505050505050504,-0.6554752603605416
1854,39,1677182176186,453.3281,646,158,391,129,104,0.10875887,0.0064899717,4358.924038461539,256.64372191814863,0.5661323926713315,0.11372549019607843,1.0456663460743794
1855,39,1677182175651,8.236068,648,151,647,158,68,2.0,0.0,121.11864705882353,7.0710678118654755,0.8585489837948734,-7.0,-3.5
1856,39,1677182181775,7.8863497,601,135,598,139,585,0.36363637,0.41322315,13.480939658119658,5.0,0.6340068840721075,-1.3333333333333333,-3.666666602500001
1857,39,1677182182376,6.0,597,141,595,145,166,0.6666667,0.8888889,36.144578313253014,4.47213595499958,0.7453559924999299,-2.0,-2.9999998500000076
1858,39,1677182182928,195.70978,595,146,707,304,198,1.6528784,2.2105212,988.4332323232323,193.66982212001952,0.9895766175815002,1.4107142857142858,0.853489455554798
1860,41,1677183759804,23.36774,1056,421,1076,412,58,0.42929292,0.0049484745,402.8920689655173,21.93171219946131,0.9385465688792031,-0.45,-1.0482353168088585
1861,41,1677183759866,3.4142137,1077,411,1079,410,333,0.5,0.25,10.252893993993993,2.23606797749979,0.6549291210154156,-0.5,-1.0
1862,41,1677183760216,16.72135,1078,409,1065,399,149,0.75,0.4375,112.22382550335571,16.401219466856727,0.9808549828127948,0.7692307692307693,1.0256410256410258
1863,41,1677183760499,34.95202,1065,398,1088,373,250,1.1212121,0.6166208,139.80808,33.97057550292606,0.971920235309034,-1.0869565217391304,-0.9694477269190463
1864,41,1677183761299,16.767828,1089,373,1100,359,166,0.25,0.07638889,101.01101204819278,17.804493814764857,1.0618246927845905,-1.2727272727272727,-5.090909090909091
1865,41,1677183762099,22.689613,1099,359,1078,370,216,0.5138889,0.15027006,105.04450462962964,23.706539182259394,1.0448190183878143,-0.5238095238095238,-1.0193049972659924
1866,41,1677183762598,4.0,1077,370,1074,371,234,0.0,0.0,17.094017094017097,3.1622776601683795,0.7905694150420949,-0.3333333333333333,-inf
1867,41,1677183763337,8.708204,1073,371,1068,364,80,1.125,0.796875,108.85255000000001,8.602325267042627,0.9878414960240511,1.4,1.2444444444444445
1868,41,1677183763661,23.714777,1067,364,1050,354,297,0.2857143,0.16836734,79.847734006734,19.72308292331602,0.8316790380662664,0.5882352941176471,2.058823426470594
1870,41,1677183766398,4.0,1383,391,1380,391,450,1.0384616,1.1715976,8.88888888888889,3.0,0.75,-0.0,-0.0
1872,41,1677183768218,8.414213,1379,391,1373,394,130,0.16666667,0.1388889,64.72471538461538,6.708203932499369,0.7972467457740099,-0.5,-2.9999999400000013
1873,41,1677183764949,65.125084,1308,415,1372,418,66,0.0492278,0.0034091247,986.743696969697,64.07027391856539,0.9838033209840527,0.046875,0.9522058674163785
1874,41,1677183773731,15.064495,1376,498,1372,485,200,1.0,0.5,75.322475,13.601470508735444,0.9028826063359869,3.25,3.25
1875,41,1677183773277,115.39135,1368,394,1376,501,321,2.8529413,2.198962,359.47461059190033,107.29864864013899,0.9298673482903094,13.375,4.6881441269051
1877,41,1677183774948,21.670046,1371,466,1365,453,184,0.6333333,0.13777778,117.77198913043478,14.317821063276353,0.660719458707026,2.1666666666666665,3.4210528116343584
1878,41,1677183777078,8.064495,1376,455,1372,460,70,0.375,0.171875,115.20707142857144,6.4031242374328485,0.7939894856941256,-1.25,-3.3333333333333335
1879,41,1677183775619,5.0,1369,453,1374,453,198,0.0,0.0,25.252525252525253,5.0,1.0,0.0,
1881,41,1677183787347,1199.476,1370,457,674,697,684,1.2541003,10.654906,1753.6198830409357,736.2173592085425,0.6137824843586219,-0.3448275862068966,-0.2749601337364297
1883,41,1677183792299,500.67896,1098,568,1300,140,699,2.035749,1.0843129,716.278912732475,473.2737051643584,0.9452638176854053,-2.118811881188119,-1.0408021230456794
1884,41,1677183792166,3.0,1098,569,1098,569,131,0.83458114,1.4985793,22.900763358778626,0.0,0.0,,
1886,41,1677183795998,4.4142137,1355,49,1357,47,68,0.5195119,0.26174808,64.91490735294119,2.8284271247461903,0.6407544620565584,-1.0,-1.9248837225865278
1887,41,1677183797365,260.9976,1355,288,1349,33,500,5.4130435,49.85234,521.9952,255.07057846799972,0.977290896422035,42.5,7.851405590958211
1888,41,1677183796881,247.22377,1352,52,1356,293,401,7.1555557,16.80173,616.5181296758104,241.03319273494262,0.9749596195177455,60.25,8.420030885931054
1889,41,1677183796722,6.8284273,1357,48,1352,51,144,0.5,0.25,47.41963402777778,5.830951894845301,0.8539231126976047,-0.6,-1.2
1891,41,1677183799865,753.4193,1339,393,906,393,783,1.8982306,7.9086976,962.2213282247766,433.0,0.5747131776422505,-0.0,-0.0
1893,41,1677183802648,34.485283,403,260,370,261,117,0.24527016,0.07497022,294.74600854700856,33.015148038438355,0.9573692069871763,-0.030303030303030304,-0.12354960058341506
1894,41,1677183801068,502.25583,906,392,470,229,580,1.040894,2.519842,865.9583275862069,465.4728778350034,0.9267645093039605,0.3738532110091743,0.3591654971679866
1897,41,1677183825726,109.898636,1376,522,1344,577,122,0.9173275,0.8687114,900.8084918032787,63.631753079732135,0.5790040294925238,-1.71875,-1.8736492692086524
1898,41,1677183826582,516.4314,1244,521,862,309,1282,1.1543415,3.96406,402.8326053042122,436.88442407575025,0.8459679718850368,0.5549738219895288,0.4807709174360697
1899,41,1677183828048,471.7036,862,308,456,68,250,0.6887362,0.20059635,1886.8144,471.6312118594358,0.9998465389270631,0.5911330049261084,0.8582865325303192
1903,6,1677185558255,96.183784,525,139,619,133,179,1.1917433,5.1453753,537.3395754189945,94.19129471453293,0.9792845612575705,-0.06382978723404255,-0.05356001349790895
1905,6,1677185639891,875.25696,454,8,1247,298,268,0.5491338,0.071622536,3265.884179104478,844.3630735649209,0.964703066816996,0.3656998738965952,0.6659576844415609
1906,6,1677185640427,37.083385,1233,293,1187,278,58,0.32142857,0.036989797,639.3687068965517,48.38388161361178,1.3047320683808066,0.32608695652173914,1.014492758132045
1907,6,1677185640569,104.371704,1191,275,1236,359,516,1.6861111,1.7344213,202.2707441860465,95.29428104561154,0.9130279318388013,1.8666666666666667,1.1070840270648041
1908,6,1677185641169,239.82353,1235,362,1193,584,616,2.7807143,8.433499,389.32391233766236,225.93804460515275,0.9421012383778721,-5.285714285714286,-1.9008476655492028
1909,6,1677185641858,144.58128,1193,586,1120,698,419,1.6426282,1.6539278,345.0627207637231,133.6899397860587,0.9246697759631032,-1.5342465753424657,-0.9340193814659127
1910,6,1677185642714,19.556349,1114,720,1101,734,243,0.9,0.09,80.4788024691358,19.1049731745428,0.976919218129253,-1.0769230769230769,-1.1965811965811965
1911,6,1677185642410,21.12899,1120,700,1115,719,168,1.5,0.25,125.76779761904763,19.6468827043885,0.9298543235804692,-3.8,-2.533333333333333
1912,6,1677185642961,30.921408,1100,734,1076,753,241,0.7222222,0.17283951,128.30459751037344,30.610455730027933,0.9899437868426927,-0.7916666666666666,-1.0961538798816577
1915,43,1677205467158,275.31793,824,398,1028,463,699,1.1545094,0.80882126,393.8740057224606,214.1051143714227,0.7776649866989146,0.31862745098039214,0.27598515090513087
1916,43,1677205466646,615.15906,1363,105,824,397,264,0.80381364,0.1856737,2330.1479545454545,613.0130504320442,0.9965114558046894,-0.5417439703153989,-0.6739671278972063
1917,43,1677205467966,6.6502814,1028,464,1034,467,136,0.375,0.171875,48.899127941176474,6.708203932499369,1.0087097867015626,0.5,1.3333333333333333
1919,43,1677205471295,323.48105,894,357,758,356,110,0.81858504,0.3033905,2940.7368181818183,136.0036764208968,0.420437847660309,0.007352941176470588,0.008982501288406868
1922,43,1677205519646,191.2407,675,347,551,223,96,1.6523249,2.1306832,1992.090625,175.36248173426378,0.9169725991081594,1.0,0.6052078498605208
1923,43,1677205520374,179.6865,866,416,692,434,201,0.38278487,0.09613906,893.9626865671642,174.92855684535903,0.97352086464681,-0.10344827586206896,-0.2702517366009502
1924,43,1677205521581,188.90492,736,416,920,397,305,0.27093336,0.08386674,619.3603934426229,184.97837711473198,0.9792141841235897,-0.10326086956521739,-0.3811301405084165
1925,43,1677205522381,124.54793,915,364,794,346,342,0.8618571,3.723976,364.17523391812864,122.3315167894194,0.9822043352259601,0.1487603305785124,0.17260440341967642
1927,43,1677205537216,390.06668,715,396,1098,449,177,0.124286585,0.016255174,2203.766553672316,386.6497122719736,0.9912400420153129,0.13838120104438642,1.1134041621980877
1928,43,1677205537942,446.1765,1013,460,569,478,167,0.12058925,0.020646254,2671.715568862275,444.3647150708526,0.9959393089301042,-0.04054054054054054,-0.33618701949419655
1930,43,1677205555518,101.03559,843,518,745,529,175,0.229365,0.057656556,577.3462285714286,98.6154146165801,0.9760463082026848,-0.11224489795918367,-0.48937238880903217
1931,43,1677205559223,115.13356,773,519,870,580,240,0.6306172,0.07064728,479.7231666666667,114.58621208504974,0.9952459741977034,0.6288659793814433,0.9972230053056645
1933,43,1677205565127,19.018427,875,659,881,647,91,2.3333333,4.888889,208.99370329670327,13.416407864998739,0.7054425618374611,-2.0,-0.8571428693877553
1934,43,1677205565599,9.0,882,645,886,641,251,0.5,0.75,35.85657370517929,5.656854249492381,0.628539361054709,-1.0,-2.0
1936,43,1677205566318,261.52713,887,641,901,384,647,5.1130953,19.852785,404.21503863987635,257.381040482783,0.984146617916019,-18.357142857142858,-3.5902211439600697
1937,43,1677205567855,310.13568,901,386,971,682,458,3.0420635,4.2703075,677.1521397379913,304.16442921551493,0.9807463275928617,4.228571428571429,1.3900339123662044
1938,43,1677205569214,385.01907,955,669,581,740,181,0.22931859,0.03249815,2127.177182320442,380.6796553534218,0.9887293513888074,-0.18983957219251338,-0.8278420523713903
1939,43,1677205571844,5.236068,887,664,886,660,49,0.56895715,0.33400148,106.8585306122449,4.123105625617661,0.7874431015062563,4.0,7.030406419885926
1941,43,1677205574044,53.14833,834,511,782,514,146,0.033068784,0.0025125276,364.0296575342466,52.08646657242167,0.9800207564832548,-0.057692307692307696,-1.744615335487017
1943,43,1677205581827,336.36014,635,568,945,680,237,0.7157345,0.17318106,1419.2410970464136,329.61189298931555,0.9799374354800647,0.36129032258064514,0.5047826010631667
1944,43,1677205598053,215.30751,682,6,866,115,144,0.58819145,0.01126542,1495.1910416666667,213.86210510513544,0.9932867883016967,0.592391304347826,1.0071402845924164
1945,43,1677205598416,21.02196,867,115,878,102,397,0.5833333,0.7013889,52.952040302267,17.029386365926403,0.810076052181928,-1.1818181818181819,-2.0259741417439767
1947,43,1677205602472,3.0,1429,48,1431,48,88,0.33333334,0.22222222,34.090909090909086,2.0,0.6666666666666666,0.0,0.0
1948,43,1677205604343,28.441244,1430,48,1421,75,80,2.0416667,1.5329862,355.51555,28.460498941515414,1.000677007711597,-3.0,-1.4693877311120371
1949,43,1677205601694,674.9548,844,108,1428,49,631,1.3961456,2.3863468,1069.6589540412044,586.9727421269237,0.8696474817675549,-0.10102739726027397,-0.07236164857037401
1951,43,1677205605905,563.2501,1327,159,837,432,301,0.4682962,0.045908265,1871.2627906976745,560.9179975718376,0.9958595614485247,-0.5571428571428572,-1.1897232075401363
1954,43,1677205612702,39.732758,1390,23,1410,1,159,1.0833334,0.30381945,249.89155974842765,29.732137494637012,0.7483028863648734,-1.1,-1.0153845528994123
1955,43,1677205612175,175.62547,1237,104,1389,23,413,0.7700514,0.13152663,425.24326876513317,172.23530416264836,0.9806966162860566,-0.5328947368421053,-0.6920248918995605
1957,43,1677205621772,178.38902,1049,468,903,558,431,0.61749935,0.2336918,413.89563805104405,171.51093259614677,0.9614433253579553,-0.6164383561643836,-0.998281789550683
1958,43,1677205622260,125.29529,902,559,896,679,608,3.1,2.49,206.07777960526317,120.14990636700472,0.9589339421059221,-20.0,-6.451612903225806
1960,43,1677205635001,690.76013,739,469,845,584,406,0.7520258,0.1666371,1701.379630541872,156.40012787718558,0.22641742203213955,1.0849056603773586,1.4426442023363542
1962,43,1677205636042,65.09181,838,602,844,538,1095,4.6666665,1.5555556,59.44457534246575,64.28063471995279,0.9875379824274788,-10.666666666666666,-2.2857143673469418
1963,43,1677205639753,7.2426405,900,675,905,673,81,1.9571428,1.9144331,89.41531481481482,5.385164807134504,0.743536118786305,-0.4,-0.20437956801108229
1964,43,1677205635890,13.895447,844,590,838,601,81,1.5555556,0.17283951,171.54872839506174,12.529964086141668,0.9017316309537697,-1.8333333333333333,-1.1785713948979601
1965,43,1677205643186,132.98605,906,672,1026,623,478,0.34782547,0.08988564,278.2134937238494,129.61867149450345,0.9746787087405291,-0.4083333333333333,-1.1739604156456205
1966,43,1677205643769,8.414213,1027,623,1036,621,328,0.11111111,0.09876543,25.653088414634148,9.219544457292887,1.0957108475020643,-0.2222222222222222,-2.0000000200000003
1968,43,1677205647892,4.0,1450,247,1450,243,133,2.2419355,0.0,30.075187969924812,4.0,1.0,-inf,-inf
1969,43,1677205646905,571.1344,1043,619,1388,386,137,1.1581744,1.3552055,4168.864233576643,416.30998066344745,0.7289177129996852,-0.6753623188405797,-0.5831266161992353
1970,43,1677205648865,134.4908,852,301,796,423,142,2.0871913,0.30798945,947.118309859155,134.23859355639868,0.9981247308841845,-2.1785714285714284,-1.043781386292396
1971,43,1677205648152,603.76514,1450,242,853,300,406,0.21119523,0.04830318,1487.1062561576355,599.8108035039049,0.9934505385718443,-0.09715242881072027,-0.46001241983883945
1972,43,1677205649160,20.349035,796,422,807,404,136,1.6833333,0.100555554,149.6252573529412,21.095023109728988,1.0366596307750706,-1.6363636363636365,-0.9720972289704223
1974,43,1677205662399,249.02686,882,362,820,223,461,1.0188762,0.486129,540.1884164859002,152.2005256232711,0.6111811618364023,2.2419354838709675,2.2004002879554627
1975,43,1677205663406,207.05223,820,222,827,383,336,1.5737792,1.0881184,616.2268750000001,161.15210206509875,0.7783161865250074,23.0,14.614502466419687
1977,43,1677205676612,690.76245,881,442,1321,384,456,0.30858123,0.22609739,1514.8299342105263,443.80626403871315,0.6424875353874739,-0.1318181818181818,-0.4271749834498418
1978,43,1677205677761,71.02489,1467,236,1412,250,484,0.7059035,0.56638753,146.74564049586778,56.753854494650845,0.7990699386461682,-0.2545454545454545,-0.3605952577731298
1979,43,1677205676180,96.22922,888,516,881,444,132,2.232143,7.449759,729.0092424242424,72.3394774656273,0.7517412846703663,10.285714285714286,4.607999705088019
1980,43,1677205681867,48.386185,533,414,524,373,73,5.125,12.726875,662.8244520547945,41.97618372363071,0.8675241440016549,4.555555555555555,0.8888888888888888
1981,43,1677205682236,27.071068,525,369,503,366,319,0.47058824,0.9550173,84.86228213166144,22.20360331117452,0.8201967987068156,0.13636363636363635,0.289772724375
1983,43,1677205681309,959.8359,1415,59,543,403,500,0.3740778,0.024115441,1919.6718,937.4006614036498,0.9766259642962404,-0.3944954128440367,-1.0545811936555356
1984,43,1677205693452,29.27599,832,3,806,13,103,0.6406773,0.44397366,284.2329126213592,27.85677655436824,0.9515229563327573,-0.38461538461538464,-0.6003262244742941
1985,43,1677205693570,215.72318,805,14,650,144,224,1.4911275,1.5595616,963.0499107142858,202.2992832414391,0.937772580774301,-0.8387096774193549,-0.5624667759258379
1986,43,1677205694515,141.35646,533,153,651,131,661,0.7389977,0.53429765,213.85243570347959,120.03332870498926,0.8491534713375622,-0.1864406779661017,-0.25228857676566746
1987,43,1677205695235,7.4142137,652,130,659,131,120,0.5,0.25,61.785114166666666,7.0710678118654755,0.9537178314492709,0.14285714285714285,0.2857142857142857
1989,43,1677205696123,350.01764,1046,136,699,157,302,0.045542844,0.0022867029,1158.9988079470197,347.6348659153739,0.9931924171461013,-0.06051873198847262,-1.3288307596353144
1990,43,1677205697939,101.30481,649,145,559,113,85,0.221367,0.06317193,1191.821294117647,95.51963149007642,0.9428933482040628,0.35555555555555557,1.6061813890758585
1991,43,1677205695908,57.19038,1103,139,1047,136,133,0.04782197,0.004171464,430.0028571428571,56.08029957123981,0.9805897350435478,0.05357142857142857,1.1202263012466565
1992,43,1677205698163,198.18675,560,110,427,198,675,0.7855413,0.34657416,293.60999999999996,159.47727110782904,0.8046818019258555,-0.6616541353383458,-0.8422907049423701
1994,43,1677205709539,214.44289,1359,3,1248,182,289,1.657873,1.740408,742.016920415225,210.62288574606512,0.9821863795347335,-1.6126126126126126,-0.9726997258611562
1996,43,1677205708738,970.49005,426,198,856,15,85,0.4219136,0.0002233844,11417.529999999999,467.32108876018,0.48153104584655965,-0.4255813953488372,-1.0086932380203844
1997,43,1677205734786,908.57733,1572,113,677,141,599,0.39310902,0.13082431,1516.8235893155259,895.4378817092786,0.9855384370081945,-0.03128491620111732,-0.07958330796153526
1999,43,1677205737190,1216.6482,759,87,669,482,1342,0.5057915,0.50734055,906.5932935916543,405.123437979093,0.33298322224871,-4.388888888888889,-8.677268971283404
2000,43,1677205736838,65.15931,817,116,762,88,61,0.52359307,0.012801578,1068.1854098360657,61.71709649683789,0.947172345699147,0.509090909090909,0.9723026110542469
2001,43,1677205738591,493.48538,668,481,998,132,1356,0.9443002,0.18045284,363.92727138643073,480.31343932894487,0.973308346701061,-1.0575757575757576,-1.1199571466528944
2003,43,1677205745974,4.2426405,907,347,905,349,104,1.0,0.0,40.7946201923077,2.8284271247461903,0.6666666960696269,-1.0,-1.0
2004,43,1677205751063,237.39299,1293,133,1059,161,372,0.11893012,0.01053965,638.1531989247312,235.6692597688549,0.9927389168856877,-0.11965811965811966,-1.0061212387418734
2005,43,1677205777533,129.91283,885,19,807,140,471,0.99754417,0.16772465,275.8234182590234,143.96180048887967,1.1081415168069209,-1.5512820512820513,-1.5551011152539254
2006,43,1677205776636,292.4605,993,59,846,3,615,1.1509501,1.4986073,475.54552845528457,157.30543537970962,0.5378689955727683,0.38095238095238093,0.3309894850805269
2007,43,1677205776172,121.01496,986,142,993,61,371,1.4022223,1.5041871,326.18587601078167,81.30190649671138,0.6718335195641215,-11.571428571428571,-8.252206922845666
2009,43,1677205782022,1106.1327,1650,494,726,887,914,1.3620539,4.3652353,1210.210831509847,1004.1040782707737,0.9077609569545984,-0.4253246753246753,-0.312267139593136
2010,43,1677205785044,594.5889,732,885,1046,387,356,1.6979117,1.9877048,1670.1935393258427,588.727441181401,0.9901419975741239,-1.585987261146497,-0.9340811192634441
2012,43,1677205787101,653.48376,841,228,544,496,1113,0.93962747,1.0169555,587.1372506738544,400.0412478732662,0.6121670841112657,-0.9023569023569024,-0.9603347402741453
2013,43,1677205786434,278.6015,1001,399,840,234,450,1.7493104,15.733766,619.1144444444444,230.53416232740864,0.827469207191665,1.0248447204968945,0.5858564154748606
2015,43,1677205786141,82.54711,1075,433,1003,399,210,0.4739011,0.070826456,393.0814761904762,79.62411694957753,0.9645900013892373,0.4722222222222222,0.9964573245814837
2016,43,1677205793299,27.414213,1195,484,1194,510,227,1.0,0.0,120.76745814977974,26.019223662515376,0.9491143759084156,-26.0,-26.0
2017,43,1677205793043,56.78749,1211,535,1196,485,183,2.687037,5.968752,310.31415300546445,52.20153254455275,0.9192435260750695,3.3333333333333335,1.240523793804601
2019,43,1677205792852,358.26007,855,502,1208,535,124,0.07167785,0.0045467857,2889.1941129032257,354.53913747286066,0.9896138787469692,0.09348441926345609,1.3042302365857248
2022,43,1677205804554,1173.7094,1486,499,358,386,728,0.37231368,0.40706417,1612.2381868131868,1133.645888273759,0.965865901963262,0.10017730496453901,0.26906694635700473
2023,43,1677205808914,47.296646,651,507,660,515,196,0.9404762,0.2620465,241.30941836734695,12.041594578792296,0.2545972198280676,0.8888888888888888,0.9451476697537788
2024,43,1677205808444,66.61193,674,569,651,510,50,1.0826111,1.7982877,1332.2386,63.324560795950255,0.9506489422532909,2.5652173913043477,2.3694726493237948
2025,43,1677205809443,10.122417,659,515,649,512,84,0.3,0.06,120.5049642857143,10.44030650891055,1.0314045063457227,0.3,1.0
2026,43,1677205809818,12.226772,648,511,637,507,432,0.54761904,0.1802721,28.302712962962964,11.704699910719626,0.9573009058089597,0.36363636363636365,0.6640316297920607
2028,43,1677205812142,834.24567,200,150,399,360,733,0.49902925,0.23326129,1138.1250613915417,289.3112510774512,0.34679383002065944,1.0552763819095476,2.1146583730503727
2029,43,1677205814475,243.8274,712,359,552,192,196,0.37750852,0.27441078,1244.0173469387757,231.27689032845456,0.9485270741863078,1.04375,2.7648382611338147
2032,43,1677205816634,7.6502814,599,286,594,283,735,0.375,0.171875,10.408546122448978,5.830951894845301,0.76218789740797,0.6,1.5999999999999999
2034,43,1677205821874,3.0,590,281,588,281,24,0.0,0.0,125.0,2.0,0.6666666666666666,-0.0,
2035,43,1677205822258,184.02463,588,280,486,156,1023,1.3791213,1.7134978,179.8872238514174,160.5615146914104,0.8725001359405553,1.2156862745098038,0.8814933642963848
2036,43,1677205834236,425.1,203,85,589,250,133,0.3319445,0.047431238,3196.2406015037595,419.78685067543506,0.9875014130214892,0.4274611398963731,1.2877488251691867
2037,43,1677205834536,211.4788,590,250,728,132,332,1.8105258,8.060397,636.9843373493976,181.57092278225608,0.85857742138813,-0.855072463768116,-0.472278530230343
2039,43,1677205837162,12.0,800,129,788,129,405,0.0,0.0,29.62962962962963,12.0,1.0,-0.0,
2040,43,1677205835992,13.414213,812,131,801,129,865,0.09090909,0.08264463,15.507760693641618,11.180339887498949,0.8334696852882051,0.18181818181818182,2.0000000200000003
2041,43,1677205838129,287.94977,788,129,697,389,569,1.9640056,4.223526,506.06286467486814,275.4650613054222,0.9566427551076779,-2.857142857142857,-1.454752907600089
2042,43,1677205839321,439.72668,697,390,736,405,228,0.89447826,0.023779789,1928.6257894736843,41.78516483155236,0.0950253117039711,0.38461538461538464,0.4299885215940124
2043,43,1677205839731,171.16306,721,393,820,458,333,0.93668807,0.55604446,514.0031831831832,118.43141475132347,0.6919215790563891,0.6565656565656566,0.700943758753815
2044,43,1677205840130,14.453743,818,460,826,472,84,1.0416666,0.088541664,172.06836904761906,14.422205101855956,0.9978180116981433,1.5,1.4400000921600058
2046,43,1677205840361,376.00717,826,473,522,691,151,0.75354946,0.010308759,2490.1137086092713,374.08555171243916,0.9948894105195898,-0.7171052631578947,-0.9516366227080764
2047,43,1677205843344,6.019765,814,320,811,316,66,0.75,0.5625,91.2085606060606,5.0,0.8305972076983072,1.3333333333333333,1.7777777777777777
2048,43,1677205842794,283.4147,562,453,813,320,448,0.59055203,0.03235791,632.6220982142858,284.05985284795173,1.002276356335616,-0.5298804780876494,-0.8972629864427853
2049,43,1677205842545,187.57564,497,627,562,454,182,3.021004,2.245758,1030.6353846153845,184.808008484481,0.9852452508464373,-2.6615384615384614,-0.8810112338608163
